date,elevation_m_asl,site_id,aspect,scan_file,type,position_m,depth_m,amplitude_dB,pixel_count
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,4.58,0.10,2.5,439
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,4.65,0.07,5.6,262
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,4.79,0.07,11.7,1506
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,4.93,0.11,2.1,208
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,4.99,0.17,1.5,124
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,5.05,0.11,2.2,147
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,5.15,0.09,2.5,182
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,5.4,0.09,3.1,523
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,5.52,0.09,2.9,345
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,5.59,0.10,1.9,312
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,5.77,0.07,7.2,1285
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,5.88,0.01,16.9,1474
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,6.12,0.16,2.4,494
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,6.22,0.17,3.4,1193
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,6.34,0.07,55.8,9486
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,6.4,0.14,2.3,330
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,6.75,0.09,2.6,272
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,6.89,0.09,3.5,954
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,7.17,0.10,2.0,283
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,7.24,0.16,1.7,246
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,7.29,0.01,9.5,320
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,7.31,0.10,2.0,536
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,7.39,0.07,12.1,2101
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,7.44,0.16,1.7,168
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,7.52,0.10,2.5,474
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,7.75,0.10,2.8,364
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,7.91,0.18,3.0,448
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,8.1,0.17,1.9,269
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,8.21,0.11,4.2,1108
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,8.28,0.20,1.3,104
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,8.34,0.14,6.6,1171
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,8.42,0.20,1.5,220
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,8.55,0.10,5.8,1352
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,8.75,0.11,9.0,1868
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,8.93,0.14,1.8,170
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,8.95,0.07,4.5,845
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,9.15,0.13,2.3,386
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,9.3,0.09,4.5,634
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,9.4,0.09,3.9,656
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,9.53,0.09,4.1,469
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,9.69,0.08,3.2,423
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,9.92,0.09,3.3,497
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,10.14,0.10,2.5,178
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,10.23,0.16,2.4,306
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,10.31,0.09,2.4,187
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,10.35,0.14,2.2,438
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,10.54,0.10,4.4,1075
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,10.64,0.09,6.3,1278
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,10.76,0.08,4.7,678
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,10.84,0.05,11.4,2852
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,11.09,0.07,4.2,370
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,11.28,0.09,2.6,351
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,11.38,0.06,2.6,404
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,11.48,0.07,4.3,542
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,11.57,0.11,2.5,331
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,DETECT,11.78,0.09,1.9,199
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,MARKER,0.04,NA,NA,NA
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,MARKER,1.25,NA,NA,NA
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,MARKER,3.89,NA,NA,NA
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,MARKER,5.28,NA,NA,NA
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,MARKER,7.93,NA,NA,NA
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,MARKER,9.09,NA,NA,NA
9/12/2023,2400,3,east,ROOT_PFTC7_SITE3_(nogp)_plot_e,MARKER,11.63,NA,NA,NA
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,0,0.04,18.0,723
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,0.08,0.14,3.9,295
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,0.1,0.03,10.0,582
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,0.18,0.13,2.9,182
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,0.26,0.08,3.7,187
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,0.48,0.08,4.6,906
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,0.64,0.12,6.3,506
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,0.73,0.09,8.4,790
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,0.82,0.11,6.4,220
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,0.9,0.08,3.3,242
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,1.2,0.05,7.3,504
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,1.38,0.04,37.0,3521
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,1.6,0.07,20.7,1155
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,1.79,0.09,4.0,383
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,1.89,0.08,5.5,456
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,1.97,0.06,4.9,385
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,2.08,0.03,18.2,1021
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,2.15,0.08,4.6,658
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,2.28,0.11,5.0,926
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,2.39,0.02,42.6,971
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,2.49,0.12,6.6,698
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,2.54,0.06,6.1,475
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,2.66,0.04,3.9,122
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,2.76,0.02,20.1,1072
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,2.93,0.06,9.4,401
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,3.04,0.06,3.6,288
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,3.26,0.06,3.0,213
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,3.46,0.08,5.0,357
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,3.62,0.04,15.3,451
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,3.7,0.06,4.4,415
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,3.92,0.04,45.1,2371
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,4.16,0.08,13.8,1453
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,4.22,0.13,3.4,279
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,4.26,0.17,3.0,130
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,4.27,0.04,20.5,892
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,4.34,0.09,4.5,341
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,4.4,0.01,17.1,365
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,4.51,0.10,2.5,92
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,4.53,0.02,7.4,374
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,4.63,0.02,8.2,178
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,4.7,0.08,3.7,224
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,4.95,0.03,42.1,2186
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,5.08,0.06,19.4,1643
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,5.21,0.09,4.8,445
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,5.33,0.09,5.9,578
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,5.56,0.06,22.4,1857
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,5.62,0.04,8.6,156
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,5.96,0.08,3.8,218
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,6.03,0.08,3.5,256
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,6.12,0.11,4.0,285
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,6.39,0.04,6.6,640
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,6.61,0.07,9.4,717
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,6.82,0.05,8.9,1362
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,6.87,0.12,4.7,383
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,6.94,0.09,4.8,283
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,7.14,0.06,5.6,403
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,7.34,0.11,4.9,465
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,7.44,0.05,4.6,329
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,7.71,0.05,9.5,1029
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,7.81,0.04,9.5,232
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,7.87,0.08,4.2,194
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,7.93,0.03,25.2,849
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,8.05,0.04,26.2,898
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,8.21,0.04,57.7,1560
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,8.72,0.05,3.9,186
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,8.81,0.09,15.0,1937
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,8.97,0.07,4.3,585
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,9.02,0.03,42.3,2818
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,9.32,0.07,5.0,570
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,9.47,0.03,11.7,521
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,9.54,0.06,21.3,1499
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,9.57,0.12,3.1,163
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,9.62,0.04,9.4,486
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,9.9,0.11,3.1,179
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,10.02,0.20,3.5,172
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,10.11,0.08,16.7,1286
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,10.21,0.02,55.9,2414
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,10.37,0.06,6.2,607
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,10.54,0.03,9.5,238
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,10.65,0.04,4.3,394
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,10.71,0.09,3.7,202
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,10.73,0.02,14.7,531
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,10.84,0.06,5.2,485
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,11.09,0.06,4.2,473
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,11.29,0.13,5.0,246
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,11.42,0.04,35.4,1720
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,11.55,0.13,2.4,61
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,11.6,0.05,4.9,166
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,12.09,0.13,3.4,263
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,12.34,0.13,5.7,850
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,12.84,0.07,5.9,607
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,13.08,0.09,4.1,196
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,13.12,0.05,3.9,193
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,13.23,0.03,14.6,620
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,13.36,0.04,43.9,1536
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,13.53,0.05,25.3,1796
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,13.75,0.06,12.6,554
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,13.87,0.03,25.4,415
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,13.98,0.15,4.5,631
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,14.01,0.06,7.3,495
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,14.14,0.17,2.5,122
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,14.31,0.07,3.3,179
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,14.42,0.05,4.1,472
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,14.64,0.02,9.7,846
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,14.7,0.08,4.9,687
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,14.83,0.06,5.6,1009
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,15,0.07,7.8,591
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,15.31,0.11,7.9,1743
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,15.39,0.03,25.2,1429
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,15.58,0.06,4.5,253
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,15.66,0.03,24.2,414
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,15.83,0.06,5.1,379
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,DETECT,15.91,0.03,34.5,1573
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,MARKER,0,NA,NA,NA
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,MARKER,1.24,NA,NA,NA
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,MARKER,3.59,NA,NA,NA
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,MARKER,4.83,NA,NA,NA
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,MARKER,7.31,NA,NA,NA
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,MARKER,8.55,NA,NA,NA
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,MARKER,11.1,NA,NA,NA
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,MARKER,12.48,NA,NA,NA
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,MARKER,14.92,NA,NA,NA
9/12/2023,2400,3,west,ROOT_PFTC7_SITE3_(nogp)_plot_w,MARKER,16.22,NA,NA,NA
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,0.03,0.04,52.0,1467
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,0.12,0.10,1.0,348
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,0.2,0.05,3.5,488
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,0.3,0.06,6.4,717
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,0.48,0.08,6.8,1237
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,0.68,0.06,5.5,496
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,0.74,0.10,1.6,367
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,1.06,0.09,4.0,3202
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,1.19,0.06,2.9,521
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,1.29,0.06,2.9,1281
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,1.56,0.08,2.7,640
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,2.29,0.12,2.1,1231
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,2.3,0.02,16.8,2676
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,2.37,0.14,1.0,232
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,2.39,0.05,6.7,1051
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,2.75,0.14,1.4,1038
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,2.79,0.03,2.8,215
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,2.9,0.02,12.3,2782
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,2.92,0.14,2.1,354
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,2.98,0.11,1.9,318
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,3.45,0.11,1.6,984
