date,elevation_m_asl,site_id,aspect,scan_file,type,position_m,depth_m,amplitude_dB,pixel_count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,3.54,0.10,1.7,493
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,3.7,0.02,9.2,260
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,3.73,0.08,1.7,165
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,3.81,0.11,1.2,322
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,3.93,0.09,2.7,1211
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,4,0.05,3.7,427
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,4.15,0.10,1.5,438
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,4.2,0.02,44.4,973
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,4.37,0.08,4.7,745
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,4.52,0.06,7.9,2124
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,4.62,0.03,6.0,840
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,4.69,0.07,3.0,1160
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,5,0.06,15.9,3260
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,5.15,0.09,1.4,229
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,5.41,0.09,4.1,1418
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,5.48,0.06,4.6,390
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,5.5,0.13,1.9,413
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,5.63,0.03,15.8,1867
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,5.68,0.06,2.0,168
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,6.18,0.09,15.3,7556
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,6.38,0.11,1.3,568
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,6.74,0.08,2.3,455
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,6.86,0.08,2.6,296
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,7.12,0.13,1.4,332
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,7.19,0.08,3.6,1730
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,7.37,0.10,2.1,450
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,7.54,0.13,2.4,559
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,7.74,0.12,1.8,670
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,7.92,0.06,1.6,202
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,8.09,0.10,2.1,908
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,8.23,0.06,2.2,250
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,8.54,0.07,3.8,1758
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,8.7,0.05,3.2,622
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,8.79,0.07,23.9,2746
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,9.02,0.07,4.2,1357
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,9.23,0.05,1.9,544
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,9.36,0.05,2.4,545
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,9.44,0.03,2.7,474
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,9.68,0.06,4.4,3115
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,9.84,0.16,1.0,247
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,10.02,0.10,2.1,738
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,10.2,0.04,13.0,2505
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,10.4,0.04,6.4,1301
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,10.45,0.09,1.2,141
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,10.57,0.06,3.8,906
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,10.64,0.11,2.5,667
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,10.7,0.06,4.9,819
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,10.82,0.08,2.2,475
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,10.87,0.02,21.8,1965
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,11.01,0.07,1.4,289
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,11.13,0.02,33.9,427
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,11.2,0.10,1.8,305
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,11.22,0.05,3.4,669
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,11.36,0.09,2.3,644
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,11.53,0.02,47.8,3653
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,11.61,0.11,8.3,4330
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,11.76,0.11,4.2,978
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,11.94,0.06,3.3,570
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,12.04,0.06,2.3,293
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,12.14,0.04,20.4,601
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,12.23,0.09,3.6,1393
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,12.34,0.05,3.6,705
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,12.68,0.06,2.6,404
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,12.79,0.04,36.2,2299
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,12.99,0.06,2.7,1194
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,13.21,0.06,2.1,227
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,13.31,0.03,54.0,8540
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,13.41,0.12,1.0,166
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,13.64,0.08,3.5,727
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,13.76,0.06,7.2,1850
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,13.84,0.11,1.4,231
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,14.02,0.04,4.0,269
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,14.1,0.02,17.3,2269
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,14.31,0.05,5.1,1429
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,14.79,0.08,1.2,208
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,14.89,0.13,1.3,410
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,14.89,0.06,5.4,582
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,14.99,0.08,3.7,473
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,15.2,0.08,3.8,903
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,15.37,0.05,10.5,5408
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,DETECT,16.04,0.07,4.1,877
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,MARKER,0,NA,NA,NA
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,MARKER,1.22,NA,NA,NA
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,MARKER,3.89,NA,NA,NA
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,MARKER,5.05,NA,NA,NA
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,MARKER,7.89,NA,NA,NA
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,MARKER,8.88,NA,NA,NA
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,MARKER,11.49,NA,NA,NA
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,MARKER,12.75,NA,NA,NA
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,MARKER,15.19,NA,NA,NA
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,MARKER,16.49,NA,NA,NA
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,0,0.04,2.6,99
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,0.09,0.06,24.8,3706
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,0.36,0.09,1.3,175
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,0.68,0.08,9.1,2469
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,1.01,0.05,7.1,4480
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,1.26,0.10,1.6,675
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,1.46,0.10,1.4,253
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,1.57,0.02,55.1,5331
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,1.83,0.08,8.1,3333
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,2.03,0.07,6.0,1919
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,2.11,0.03,21.3,1870
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,2.38,0.07,5.6,1970
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,2.53,0.06,33.5,5653
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,2.68,0.11,2.0,721
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,2.82,0.08,3.2,759
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,2.91,0.07,1.3,275
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,3.09,0.05,2.8,432
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,3.19,0.06,5.5,738
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,3.25,0.09,1.6,212
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,3.38,0.02,12.9,1549
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,3.55,0.07,4.6,2870
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,3.78,0.06,4.9,959
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,3.94,0.06,2.8,420
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,4.07,0.07,2.4,300
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,4.18,0.05,1.9,284
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,4.51,0.02,44.5,4228
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,4.54,0.08,2.0,608
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,4.72,0.03,32.6,2289
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,4.9,0.11,1.5,594
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,4.96,0.04,8.2,2434
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,5.11,0.10,3.3,1713
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,5.32,0.07,13.7,4339
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,5.44,0.08,4.8,1778
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,5.72,0.10,1.1,225
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,5.8,0.06,3.0,698
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,5.93,0.12,1.5,2215
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,6.12,0.08,2.2,599
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,6.36,0.12,2.0,655
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,6.52,0.06,10.1,5097
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,6.74,0.06,2.7,860
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,6.79,0.09,1.5,318
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,6.84,0.01,18.8,1881
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,6.93,0.03,8.0,789
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,6.98,0.06,1.8,440
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,7.06,0.09,1.5,419
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,7.12,0.03,7.6,801
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,7.24,0.08,1.9,1148
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,7.41,0.08,3.3,1697
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,7.51,0.06,3.5,1491
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,7.66,0.06,4.9,1373
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,7.9,0.05,8.5,774
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,8.01,0.04,4.5,1246
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,8.11,0.08,2.1,514
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,8.26,0.03,6.5,972
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,8.31,0.08,3.7,1326
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,8.48,0.03,2.7,150
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,8.71,0.06,3.5,515
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,9.01,0.07,1.4,243
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,9.1,0.04,5.6,745
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,9.22,0.02,17.9,1038
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,9.47,0.05,11.6,4433
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,9.56,0.07,2.0,281
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,9.65,0.04,21.0,1932
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,9.73,0.05,3.9,517
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,9.81,0.08,2.9,606
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,10.17,0.11,2.3,1279
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,10.43,0.08,5.0,1176
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,10.55,0.09,5.2,3184
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,10.81,0.04,4.2,783
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,10.96,0.05,3.1,279
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,11.05,0.08,2.3,724
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,11.24,0.07,3.5,273
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,11.3,0.09,1.3,415
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,11.56,0.07,7.9,2345
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,11.71,0.09,1.5,421
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,11.89,0.08,2.2,442
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,12.28,0.09,2.8,800
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,12.38,0.07,3.1,611
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,12.43,0.06,1.7,233
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,12.51,0.04,12.6,1300
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,12.57,0.07,2.2,436
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,12.64,0.10,1.3,336
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,12.76,0.06,3.7,679
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,13.07,0.06,3.8,1201
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,13.26,0.09,3.7,1852
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,13.44,0.07,1.9,281
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,13.56,0.08,1.7,660
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,13.73,0.08,1.2,147
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,13.8,0.10,1.5,458
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,13.97,0.09,0.9,95
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,14.41,0.05,3.4,749
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,14.48,0.02,25.7,2531
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,14.58,0.06,2.1,871
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,14.65,0.10,1.4,290
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,14.67,0.04,2.9,359
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,14.7,0.14,1.5,693
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,14.73,0.06,2.4,618
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,14.85,0.06,1.4,215
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,14.91,0.10,3.0,2159
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,15.02,0.05,1.9,195
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,15.19,0.09,6.4,1625
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,15.51,0.09,3.1,777
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,15.79,0.11,5.5,2678
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,DETECT,16.35,0.02,15.1,5241
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,MARKER,0,NA,NA,NA
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,MARKER,1.3,NA,NA,NA
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,MARKER,3.9,NA,NA,NA
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,MARKER,5.09,NA,NA,NA
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,MARKER,7.53,NA,NA,NA
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,MARKER,8.75,NA,NA,NA
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,MARKER,11.32,NA,NA,NA
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,MARKER,11.5,NA,NA,NA
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,MARKER,12.53,NA,NA,NA
14/12/2023,2600,4,west,ROOT_PFTC7_SITE4_(nogp)_plot_w,MARKER,15.22,NA,NA,NA
